"arg_gene_id","contig_name","orf_num_in_contig_A","actual_start_A","actual_end_A","orf_direction_A","ARG_group","ARG_subtype","ARG_mechanism","mge_gene_id","orf_num_in_contig_B","actual_start_B","actual_end_B","orf_direction_B","MGE_major_category","MGE_minor_category","loc_diff","orf_diff"
"k141_77196_length_252953_cov_25.1393_164","k141_77196_length_252953_cov_25.1393",164,164407,165996,-1,"multidrug","multidrug__Klebsiella pneumoniae acrA","Efflux pump","k141_77196_length_252953_cov_25.1393_169",169,171059,171760,-1,"replication/recombination/repair",NA,5063,5
"k141_77196_length_252953_cov_25.1393_164","k141_77196_length_252953_cov_25.1393",164,164407,165996,-1,"multidrug","multidrug__Klebsiella pneumoniae acrA","Efflux pump","k141_77196_length_252953_cov_25.1393_172",172,172828,175369,1,"replication/recombination/repair",NA,6832,8
"k141_77196_length_252953_cov_25.1393_164","k141_77196_length_252953_cov_25.1393",164,164407,165996,-1,"multidrug","multidrug__Klebsiella pneumoniae acrA","Efflux pump","k141_77196_length_252953_cov_25.1393_174",174,175125,175930,1,"replication/recombination/repair",NA,9129,10
"k141_77196_length_252953_cov_25.1393_179","k141_77196_length_252953_cov_25.1393",179,181078,183307,-1,"polymyxin","polymyxin__rosB","Efflux pump","k141_77196_length_252953_cov_25.1393_167",167,169906,171103,-1,"replication/recombination/repair",NA,9975,12
"k141_77196_length_252953_cov_25.1393_179","k141_77196_length_252953_cov_25.1393",179,181078,183307,-1,"polymyxin","polymyxin__rosB","Efflux pump","k141_77196_length_252953_cov_25.1393_169",169,171059,171760,-1,"replication/recombination/repair",NA,9318,10
"k141_77196_length_252953_cov_25.1393_179","k141_77196_length_252953_cov_25.1393",179,181078,183307,-1,"polymyxin","polymyxin__rosB","Efflux pump","k141_77196_length_252953_cov_25.1393_172",172,172828,175369,1,"replication/recombination/repair",NA,5709,7
"k141_77196_length_252953_cov_25.1393_179","k141_77196_length_252953_cov_25.1393",179,181078,183307,-1,"polymyxin","polymyxin__rosB","Efflux pump","k141_77196_length_252953_cov_25.1393_174",174,175125,175930,1,"replication/recombination/repair",NA,5148,5
"k141_77196_length_252953_cov_25.1393_179","k141_77196_length_252953_cov_25.1393",179,181078,183307,-1,"polymyxin","polymyxin__rosB","Efflux pump","k141_77196_length_252953_cov_25.1393_183",183,186935,187992,-1,"transfer",NA,3628,4
"k141_77196_length_252953_cov_25.1393_179","k141_77196_length_252953_cov_25.1393",179,181078,183307,-1,"polymyxin","polymyxin__rosB","Efflux pump","k141_77196_length_252953_cov_25.1393_187",187,191331,192552,-1,"phage","lysis/lysogeny,regulation",8024,8
"k141_77196_length_252953_cov_25.1393_180","k141_77196_length_252953_cov_25.1393",180,183001,184605,-1,"polymyxin","polymyxin__rosA","Efflux pump","k141_77196_length_252953_cov_25.1393_172",172,172828,175369,1,"replication/recombination/repair",NA,7632,8
"k141_77196_length_252953_cov_25.1393_180","k141_77196_length_252953_cov_25.1393",180,183001,184605,-1,"polymyxin","polymyxin__rosA","Efflux pump","k141_77196_length_252953_cov_25.1393_174",174,175125,175930,1,"replication/recombination/repair",NA,7071,6
"k141_77196_length_252953_cov_25.1393_180","k141_77196_length_252953_cov_25.1393",180,183001,184605,-1,"polymyxin","polymyxin__rosA","Efflux pump","k141_77196_length_252953_cov_25.1393_183",183,186935,187992,-1,"transfer",NA,2330,3
"k141_77196_length_252953_cov_25.1393_180","k141_77196_length_252953_cov_25.1393",180,183001,184605,-1,"polymyxin","polymyxin__rosA","Efflux pump","k141_77196_length_252953_cov_25.1393_187",187,191331,192552,-1,"phage","lysis/lysogeny,regulation",6726,7
"k141_7742_length_222176_cov_609.8738_10","k141_7742_length_222176_cov_609.8738",10,9467,13685,-1,"multidrug","multidrug__oqxB","Efflux pump","k141_7742_length_222176_cov_609.8738_17",17,19522,21427,-1,"replication/recombination/repair",NA,5837,7
"k141_7744_length_3158_cov_35.5264_2","k141_7744_length_3158_cov_35.5264",2,422,1515,1,"bacitracin","bacitracin__bacA","Antibiotic target alteration","k141_7744_length_3158_cov_35.5264_3",3,1254,2905,-1,"phage","regulation,infection",261,1
"k141_78186_length_35875_cov_10.0000_24","k141_78186_length_35875_cov_10.0000",24,24910,26475,1,"multidrug","multidrug__oqxA","Efflux pump","k141_78186_length_35875_cov_10.0000_20",20,21610,22675,-1,"replication/recombination/repair","phage",2235,4
"k141_78186_length_35875_cov_10.0000_25","k141_78186_length_35875_cov_10.0000",25,26109,30310,1,"multidrug","multidrug__oqxB","Efflux pump","k141_78186_length_35875_cov_10.0000_20",20,21610,22675,-1,"replication/recombination/repair","phage",3434,5
"k141_784829_length_30336_cov_12.1145_9","k141_784829_length_30336_cov_12.1145",9,8190,10168,1,"multidrug","multidrug__tolC","Efflux pump","k141_784829_length_30336_cov_12.1145_4",4,3455,5980,-1,"replication/recombination/repair","partitioning",2210,5
"k141_784829_length_30336_cov_12.1145_21","k141_784829_length_30336_cov_12.1145",21,23700,24796,-1,"bacitracin","bacitracin__bacA","Antibiotic target alteration","k141_784829_length_30336_cov_12.1145_26",26,27654,29982,1,"replication/recombination/repair",NA,2858,5
"k141_78809_length_43283_cov_128.4145_41","k141_78809_length_43283_cov_128.4145",41,39369,40462,-1,"beta_lactam","beta_lactam__OXA-417","Enzymatic inactivation","k141_78809_length_43283_cov_128.4145_38",38,37410,38135,-1,"replication/recombination/repair",NA,1234,3
"k141_79137_length_249506_cov_22.1248_200","k141_79137_length_249506_cov_22.1248",200,211479,213448,1,"multidrug","multidrug__tolC","Efflux pump","k141_79137_length_249506_cov_22.1248_195",195,206867,209387,-1,"replication/recombination/repair","partitioning",2092,5
"k141_79137_length_249506_cov_22.1248_216","k141_79137_length_249506_cov_22.1248",216,231188,232281,-1,"bacitracin","bacitracin__bacA","Antibiotic target alteration","k141_79137_length_249506_cov_22.1248_215",215,229933,231584,1,"phage","regulation,infection",396,1
"k141_79137_length_249506_cov_22.1248_216","k141_79137_length_249506_cov_22.1248",216,231188,232281,-1,"bacitracin","bacitracin__bacA","Antibiotic target alteration","k141_79137_length_249506_cov_22.1248_230",230,242075,244400,1,"replication/recombination/repair",NA,9794,14
"k141_79538_length_178012_cov_21.3613_87","k141_79538_length_178012_cov_21.3613",87,86525,87613,1,"bacitracin","bacitracin__bacA","Antibiotic target alteration","k141_79538_length_178012_cov_21.3613_80",80,79215,79914,1,"replication/recombination/repair",NA,6611,7
"k141_79538_length_178012_cov_21.3613_87","k141_79538_length_178012_cov_21.3613",87,86525,87613,1,"bacitracin","bacitracin__bacA","Antibiotic target alteration","k141_79538_length_178012_cov_21.3613_82",82,81860,84185,-1,"replication/recombination/repair",NA,2340,5
"k141_80647_length_28373_cov_58.3452_25","k141_80647_length_28373_cov_58.3452",25,23727,25956,1,"polymyxin","polymyxin__rosB","Efflux pump","k141_80647_length_28373_cov_58.3452_17",17,14458,15675,1,"phage","lysis/lysogeny,regulation",8052,8
"k141_80647_length_28373_cov_58.3452_25","k141_80647_length_28373_cov_58.3452",25,23727,25956,1,"polymyxin","polymyxin__rosB","Efflux pump","k141_80647_length_28373_cov_58.3452_21",21,18886,19943,1,"transfer",NA,3784,4
"k141_82017_length_563370_cov_21.3042_339","k141_82017_length_563370_cov_21.3042",339,367068,369297,1,"polymyxin","polymyxin__rosB","Efflux pump","k141_82017_length_563370_cov_21.3042_331",331,357777,358994,1,"phage","lysis/lysogeny,regulation",8074,8
"k141_82017_length_563370_cov_21.3042_339","k141_82017_length_563370_cov_21.3042",339,367068,369297,1,"polymyxin","polymyxin__rosB","Efflux pump","k141_82017_length_563370_cov_21.3042_335",335,362205,363262,1,"transfer",NA,3806,4
"k141_82017_length_563370_cov_21.3042_339","k141_82017_length_563370_cov_21.3042",339,367068,369297,1,"polymyxin","polymyxin__rosB","Efflux pump","k141_82017_length_563370_cov_21.3042_344",344,374117,374922,-1,"replication/recombination/repair",NA,4820,5
"k141_82017_length_563370_cov_21.3042_339","k141_82017_length_563370_cov_21.3042",339,367068,369297,1,"polymyxin","polymyxin__rosB","Efflux pump","k141_82017_length_563370_cov_21.3042_346",346,375108,377677,-1,"replication/recombination/repair",NA,5811,7
"k141_82017_length_563370_cov_21.3042_339","k141_82017_length_563370_cov_21.3042",339,367068,369297,1,"polymyxin","polymyxin__rosB","Efflux pump","k141_82017_length_563370_cov_21.3042_349",349,378256,378957,1,"replication/recombination/repair",NA,8959,10
"k141_82017_length_563370_cov_21.3042_353","k141_82017_length_563370_cov_21.3042",353,383230,384819,1,"multidrug","multidrug__Enterobacter cloacae acrA","Efflux pump","k141_82017_length_563370_cov_21.3042_344",344,374117,374922,-1,"replication/recombination/repair",NA,8308,9
"k141_82017_length_563370_cov_21.3042_353","k141_82017_length_563370_cov_21.3042",353,383230,384819,1,"multidrug","multidrug__Enterobacter cloacae acrA","Efflux pump","k141_82017_length_563370_cov_21.3042_346",346,375108,377677,-1,"replication/recombination/repair",NA,5553,7
"k141_82017_length_563370_cov_21.3042_353","k141_82017_length_563370_cov_21.3042",353,383230,384819,1,"multidrug","multidrug__Enterobacter cloacae acrA","Efflux pump","k141_82017_length_563370_cov_21.3042_349",349,378256,378957,1,"replication/recombination/repair",NA,4273,4
"k141_82017_length_563370_cov_21.3042_354","k141_82017_length_563370_cov_21.3042",354,384446,388637,1,"multidrug","multidrug__sdeY","Efflux pump","k141_82017_length_563370_cov_21.3042_344",344,374117,374922,-1,"replication/recombination/repair",NA,9524,10
"k141_82017_length_563370_cov_21.3042_354","k141_82017_length_563370_cov_21.3042",354,384446,388637,1,"multidrug","multidrug__sdeY","Efflux pump","k141_82017_length_563370_cov_21.3042_346",346,375108,377677,-1,"replication/recombination/repair",NA,6769,8
"k141_82017_length_563370_cov_21.3042_354","k141_82017_length_563370_cov_21.3042",354,384446,388637,1,"multidrug","multidrug__sdeY","Efflux pump","k141_82017_length_563370_cov_21.3042_349",349,378256,378957,1,"replication/recombination/repair",NA,5489,5
"k141_82894_length_57418_cov_44.9887_52","k141_82894_length_57418_cov_44.9887",52,55703,57607,1,"multidrug","multidrug__mdtK","Efflux pump","k141_82894_length_57418_cov_44.9887_47",47,50186,52083,-1,"replication/recombination/repair","stability/transfer/defense",3620,5
"k141_82894_length_57418_cov_44.9887_52","k141_82894_length_57418_cov_44.9887",52,55703,57607,1,"multidrug","multidrug__mdtK","Efflux pump","k141_82894_length_57418_cov_44.9887_49",49,53106,53733,1,"replication/recombination/repair",NA,1970,3
"k141_85168_length_36959_cov_87.1412_21","k141_85168_length_36959_cov_87.1412",21,18730,20339,-1,"multidrug","multidrug__mdtH","Efflux pump","k141_85168_length_36959_cov_87.1412_18",18,16560,16893,-1,"replication/recombination/repair",NA,1837,3
"k141_85310_length_348840_cov_255.2060_120","k141_85310_length_348840_cov_255.2060",120,130423,132752,1,"multidrug","multidrug__msbA","Efflux pump","k141_85310_length_348840_cov_255.2060_118",118,127638,128015,1,"integration/excision",NA,2408,2
"k141_85310_length_348840_cov_255.2060_120","k141_85310_length_348840_cov_255.2060",120,130423,132752,1,"multidrug","multidrug__msbA","Efflux pump","k141_85310_length_348840_cov_255.2060_128",128,138104,139865,1,"replication/recombination/repair","partitioning",5352,8
"k141_85310_length_348840_cov_255.2060_120","k141_85310_length_348840_cov_255.2060",120,130423,132752,1,"multidrug","multidrug__msbA","Efflux pump","k141_85310_length_348840_cov_255.2060_130",130,140138,146074,1,"replication/recombination/repair","transfer,partitioning",7386,10
"k141_8710_length_9498_cov_13.0000_6","k141_8710_length_9498_cov_13.0000",6,5051,5608,1,"aminoglycoside","aminoglycoside__APH(3'')-Ib","Enzymatic inactivation","k141_8710_length_9498_cov_13.0000_3",3,1426,2563,-1,"integration/excision",NA,2488,3
"k141_8710_length_9498_cov_13.0000_6","k141_8710_length_9498_cov_13.0000",6,5051,5608,1,"aminoglycoside","aminoglycoside__APH(3'')-Ib","Enzymatic inactivation","k141_8710_length_9498_cov_13.0000_4",4,2347,4364,-1,"integration/excision",NA,687,2
"k141_8710_length_9498_cov_13.0000_6","k141_8710_length_9498_cov_13.0000",6,5051,5608,1,"aminoglycoside","aminoglycoside__APH(3'')-Ib","Enzymatic inactivation","k141_8710_length_9498_cov_13.0000_5",5,3987,4804,1,"integration/excision",NA,247,1
"k141_8710_length_9498_cov_13.0000_7","k141_8710_length_9498_cov_13.0000",7,5470,6583,1,"aminoglycoside","aminoglycoside__APH(6)-Id","Enzymatic inactivation","k141_8710_length_9498_cov_13.0000_3",3,1426,2563,-1,"integration/excision",NA,2907,4
"k141_8710_length_9498_cov_13.0000_7","k141_8710_length_9498_cov_13.0000",7,5470,6583,1,"aminoglycoside","aminoglycoside__APH(6)-Id","Enzymatic inactivation","k141_8710_length_9498_cov_13.0000_4",4,2347,4364,-1,"integration/excision",NA,1106,3
"k141_8710_length_9498_cov_13.0000_7","k141_8710_length_9498_cov_13.0000",7,5470,6583,1,"aminoglycoside","aminoglycoside__APH(6)-Id","Enzymatic inactivation","k141_8710_length_9498_cov_13.0000_5",5,3987,4804,1,"integration/excision",NA,666,2
"k141_87220_length_472963_cov_69.4875_204","k141_87220_length_472963_cov_69.4875",204,205875,207795,1,"multidrug","multidrug__tolC","Efflux pump","k141_87220_length_472963_cov_69.4875_199",199,201209,203734,-1,"replication/recombination/repair","partitioning",2141,5
"k141_87220_length_472963_cov_69.4875_215","k141_87220_length_472963_cov_69.4875",215,220083,221176,-1,"bacitracin","bacitracin__bacA","Antibiotic target alteration","k141_87220_length_472963_cov_69.4875_220",220,223898,226222,1,"replication/recombination/repair",NA,2722,5
"k141_87627_length_98475_cov_17.0000_77","k141_87627_length_98475_cov_17.0000",77,75299,77276,1,"multidrug","multidrug__tolC","Efflux pump","k141_87627_length_98475_cov_17.0000_65",65,63303,66312,-1,"replication/recombination/repair","partitioning",8987,12
"k141_87627_length_98475_cov_17.0000_77","k141_87627_length_98475_cov_17.0000",77,75299,77276,1,"multidrug","multidrug__tolC","Efflux pump","k141_87627_length_98475_cov_17.0000_72",72,70690,73210,-1,"replication/recombination/repair","partitioning",2089,5
"k141_87627_length_98475_cov_17.0000_91","k141_87627_length_98475_cov_17.0000",91,90586,91679,-1,"bacitracin","bacitracin__bacA","Antibiotic target alteration","k141_87627_length_98475_cov_17.0000_90",90,89297,90946,1,"phage","regulation,infection",360,1
"k141_8768_length_294105_cov_40.6655_30","k141_8768_length_294105_cov_40.6655",30,24424,26033,-1,"multidrug","multidrug__mdtH","Efflux pump","k141_8768_length_294105_cov_40.6655_27",27,22246,22571,-1,"replication/recombination/repair",NA,1853,3
"k141_88921_length_168969_cov_178.9217_66","k141_88921_length_168969_cov_178.9217",66,79249,83467,-1,"multidrug","multidrug__oqxB","Efflux pump","k141_88921_length_168969_cov_178.9217_73",73,89304,91209,-1,"replication/recombination/repair",NA,5837,7
"k141_897294_length_196841_cov_26.6296_71","k141_897294_length_196841_cov_26.6296",71,65177,66350,-1,"bacitracin","bacitracin__bacA","Antibiotic target alteration","k141_897294_length_196841_cov_26.6296_60",60,54722,55288,-1,"phage","replication/recombination/repair",9889,11
"k141_897294_length_196841_cov_26.6296_71","k141_897294_length_196841_cov_26.6296",71,65177,66350,-1,"bacitracin","bacitracin__bacA","Antibiotic target alteration","k141_897294_length_196841_cov_26.6296_62",62,55707,56735,-1,"transfer",NA,8442,9
"k141_897294_length_196841_cov_26.6296_71","k141_897294_length_196841_cov_26.6296",71,65177,66350,-1,"bacitracin","bacitracin__bacA","Antibiotic target alteration","k141_897294_length_196841_cov_26.6296_66",66,60314,61482,-1,"replication/recombination/repair","transfer",3695,5
"k141_897294_length_196841_cov_26.6296_71","k141_897294_length_196841_cov_26.6296",71,65177,66350,-1,"bacitracin","bacitracin__bacA","Antibiotic target alteration","k141_897294_length_196841_cov_26.6296_67",67,61231,61520,-1,"integration/excision","transfer,conjugation",3657,4
"k141_90444_length_165762_cov_163.4552_40","k141_90444_length_165762_cov_163.4552",40,49060,50983,1,"multidrug","multidrug__tolC","Efflux pump","k141_90444_length_165762_cov_163.4552_35",35,44379,46904,-1,"replication/recombination/repair","partitioning",2156,5
"k141_90444_length_165762_cov_163.4552_52","k141_90444_length_165762_cov_163.4552",52,63806,64898,-1,"bacitracin","bacitracin__bacA","Antibiotic target alteration","k141_90444_length_165762_cov_163.4552_57",57,67703,70028,1,"replication/recombination/repair",NA,2805,5
"k141_9219_length_406283_cov_1116.4707_83","k141_9219_length_406283_cov_1116.4707",83,91446,93011,1,"multidrug","multidrug__oqxA","Efflux pump","k141_9219_length_406283_cov_1116.4707_79",79,86007,87836,-1,"replication/recombination/repair",NA,3610,4
"k141_9219_length_406283_cov_1116.4707_84","k141_9219_length_406283_cov_1116.4707",84,92645,96846,1,"multidrug","multidrug__oqxB","Efflux pump","k141_9219_length_406283_cov_1116.4707_79",79,86007,87836,-1,"replication/recombination/repair",NA,4809,5
"k141_9219_length_406283_cov_1116.4707_270","k141_9219_length_406283_cov_1116.4707",270,304914,307103,1,"other_peptide_antibiotics","other_peptide_antibiotics__microcin efflux pumu gene yojI","Efflux pump","k141_9219_length_406283_cov_1116.4707_262",262,290979,294481,1,"replication/recombination/repair",NA,10433,8
"k141_9219_length_406283_cov_1116.4707_270","k141_9219_length_406283_cov_1116.4707",270,304914,307103,1,"other_peptide_antibiotics","other_peptide_antibiotics__microcin efflux pumu gene yojI","Efflux pump","k141_9219_length_406283_cov_1116.4707_269",269,304187,305052,1,"replication/recombination/repair",NA,138,1
"k141_9219_length_406283_cov_1116.4707_270","k141_9219_length_406283_cov_1116.4707",270,304914,307103,1,"other_peptide_antibiotics","other_peptide_antibiotics__microcin efflux pumu gene yojI","Efflux pump","k141_9219_length_406283_cov_1116.4707_280",280,316165,318510,-1,"replication/recombination/repair",NA,9062,10
"k141_93862_length_43203_cov_44.2381_14","k141_93862_length_43203_cov_44.2381",14,12673,14542,-1,"multidrug","multidrug__mdtE","Efflux pump","k141_93862_length_43203_cov_44.2381_8",8,6105,7239,1,"transfer","competence",5434,6
"k141_94063_length_437722_cov_23.0148_238","k141_94063_length_437722_cov_23.0148",238,266929,267494,-1,"fosfomycin","fosfomycin__FosA","Enzymatic inactivation","k141_94063_length_437722_cov_23.0148_244",244,270648,271269,-1,"stability/transfer/defense",NA,3154,6
